transaction_id,customer_id,product_id,transaction_date,quantity,unit_price,transaction_amount,payment_method,card_number,ingestion_timestamp,run_id
T0003442,C02372,P0589,2026-05-25,4,809.52,3238.08,Cash,4387013929904876,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003443,C08639,P0288,2025-09-01,3,2087.64,6262.92,Cash,30340970376525,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003444,C06204,P0846,2025-12-23,5,4112.42,20562.1,UPI,2233777067036986,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003445,C05067,P0513,2025-04-19,3,3865.83,11597.49,Debit Card,213140878798088,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003446,C06621,P0767,2026-04-26,4,4056.92,16227.68,UPI,3561835426687525,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003447,C08807,P0397,2025-04-10,2,3945.54,7891.08,Debit Card,5514137406149359,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003448,C08869,P0504,2025-02-28,1,1585.65,1585.65,Credit Card,4471342154256190,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003449,C09461,P0393,2026-01-13,3,2020.79,6062.37,Cash,4707924769169052,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003450,C04709,P0668,2025-09-09,3,1995.13,5985.39,Credit Card,3551190873066431,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003451,C00925,P0363,2025-10-18,3,4552.66,13657.98,Credit Card,4980374122339034,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003452,C09812,P0337,2026-05-31,1,873.51,873.51,Cash,6570515078684069,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003453,C08261,P0416,2025-04-28,5,1644.45,8222.25,UPI,4458441144678,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003454,C07511,P0948,2025-12-08,2,4207.46,8414.92,Credit Card,30142224972616,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003455,C01461,P0272,2026-03-07,2,787.5,1575.0,Cash,3524503106152436,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003456,C07481,P0268,2026-07-05,1,4305.05,4305.05,Debit Card,3575753121811718,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003457,C08465,P0360,2024-12-30,1,530.96,530.96,Debit Card,4725114013671305,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003458,C04715,P0812,2026-02-12,1,3226.39,3226.39,Debit Card,4878194850781025027,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003459,C08052,P0940,2026-01-13,4,1949.36,7797.44,Credit Card,180033937855917,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003460,C08116,P0083,2025-06-09,4,2916.94,11667.76,Credit Card,30342136273307,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003461,C00356,P0366,2026-06-03,2,2533.88,5067.76,Cash,5296840742055990,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003462,C02550,P0498,2025-01-15,5,1895.62,9478.1,Credit Card,5425635908349474,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003463,C05235,P0530,2026-03-27,2,2274.13,4548.26,Cash,180002239779497,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003464,C09329,P0768,2025-09-06,3,3841.96,11525.88,UPI,2224954758511251,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003465,C07079,P0692,2025-01-20,4,1776.58,7106.32,UPI,3578519524292377,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003466,C03930,P0981,2024-10-14,4,62.24,248.96,Credit Card,5194354219229214,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003467,C08899,P0750,2026-01-24,3,64.93,194.79,Cash,3588206513888450,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003468,C01623,P0316,2025-11-29,2,4667.62,9335.24,UPI,4840579822125038615,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003469,C05329,P0313,2025-11-22,4,2955.34,11821.36,Credit Card,6011756691013727,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003470,C04683,P0989,2025-04-07,2,3149.59,6299.18,Credit Card,4217323900159234,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003471,C02384,P0035,2026-05-01,3,592.76,1778.28,Cash,2596440834395315,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003472,C09547,P0973,2025-04-15,1,3571.4,3571.4,Debit Card,4682341376540,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003473,C06560,P0569,2026-05-17,4,3295.87,13183.48,Cash,6011709538164575,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003474,C04026,P0735,2026-07-11,4,4944.75,19779.0,Cash,6545565242678051,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003475,C02983,P0811,2026-06-01,5,3828.64,19143.2,Debit Card,4621103758423084357,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003476,C01760,P0387,2025-09-18,4,3291.86,13167.44,Cash,501857213174,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003477,C02531,P0577,2025-05-30,2,1673.2,3346.4,UPI,2243374927472839,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003478,C02977,P0433,2025-11-12,3,4583.43,13750.29,Cash,639009709168,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003479,C09009,P0718,2024-08-11,1,1323.46,1323.46,UPI,3573330932907019,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003480,C05146,P0765,2025-03-14,2,2330.1,4660.2,Debit Card,572240999779,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003481,C09511,P0136,2026-02-28,1,3050.73,3050.73,UPI,6011064191417880,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003482,C08027,P0572,2025-06-25,5,4869.93,24349.65,Cash,30036723037444,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003483,C03307,P0402,2026-02-06,3,2724.07,8172.21,Cash,4003330643783194,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003484,C07159,P0315,2024-12-30,2,1695.58,3391.16,Credit Card,346827284501326,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003485,C04221,P0190,2025-02-19,1,3231.61,3231.61,Cash,3585560036631125,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003486,C06755,P0297,2026-02-27,4,305.48,1221.92,Debit Card,3544897962607046,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003487,C02235,P0888,2025-02-10,3,1437.49,4312.47,Debit Card,6011632096617471,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003488,C03790,P0985,2025-10-27,4,1379.26,5517.04,Credit Card,213155232441860,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003489,C07274,P0599,2025-01-06,2,904.65,1809.3,Credit Card,2261124427198419,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003490,C07228,P0362,2024-10-13,5,1856.06,9280.3,Debit Card,3555290412404196,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003491,C07184,P0618,2026-07-08,1,664.6,664.6,Debit Card,587594822930,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003492,C09097,P0182,2025-10-16,1,3779.7,3779.7,Debit Card,4535196386208351,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003493,C03785,P0591,2026-04-25,2,731.59,1463.18,Debit Card,6011764464858310,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003494,C07029,P0400,2025-11-03,4,3883.12,15532.48,Credit Card,4208577775578582285,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003495,C01035,P0683,2025-12-29,2,733.51,1467.02,Credit Card,3503972710180163,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003496,C03025,P0484,2025-02-09,3,2226.83,6680.49,Cash,4134170364525723802,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003497,C09515,P0120,2026-07-04,4,3759.91,15039.64,Cash,3547867987323850,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003498,C08297,P0067,2025-06-27,2,2146.71,4293.42,Debit Card,4007944607955526605,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003499,C03423,P0497,2025-08-05,1,2644.14,2644.14,Cash,4098762720599794,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003500,C09389,P0201,2025-04-11,3,674.79,2024.37,Debit Card,6011415972134195,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003501,C00073,P0755,2024-10-25,1,720.37,720.37,UPI,2654617586948669,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003502,C07232,P0295,2025-11-11,3,318.31,954.93,UPI,6011936194746227,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003503,C02457,P0657,2026-02-26,2,1478.58,2957.16,Cash,639023992097,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003504,C04270,P0309,2025-02-10,5,993.52,4967.6,Credit Card,30507761060381,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003505,C01562,P0036,2025-05-31,2,3418.38,6836.76,Credit Card,3594431114603288,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003506,C06431,P0942,2026-03-07,5,875.98,4379.9,Cash,3556135217690383,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003507,C04715,P0265,2026-05-29,5,63.24,316.2,UPI,676248251099,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003508,C06262,P0351,2025-05-24,2,4996.9,9993.8,UPI,371281696666582,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003509,C01248,P0174,2024-10-20,4,796.61,3186.44,Debit Card,213142257699598,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003510,C00280,P0440,2026-03-09,5,4648.97,23244.85,Debit Card,4760580395908976,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003511,C01017,P0205,2026-03-26,1,4105.54,4105.54,UPI,4562892388597447,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003512,C04123,P0494,2025-01-30,4,2280.09,9120.36,UPI,4159419666986602,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003513,C04485,P0092,2026-07-14,4,1061.08,4244.32,UPI,6011536936442596,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003514,C01677,P0379,2026-02-17,4,1145.77,4583.08,Debit Card,4029968340466904401,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003515,C09505,P0684,2026-06-22,1,1659.0,1659.0,Cash,5535462233351225,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003516,C09379,P0446,2024-08-26,2,2128.17,4256.34,Credit Card,375539777365432,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003517,C03566,P0208,2024-10-31,2,4710.28,9420.56,Debit Card,4617411867627602,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003518,C08854,P0483,2026-01-09,4,4856.32,19425.28,Debit Card,3548515833570328,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003519,C07705,P0106,2025-07-12,5,3043.91,15219.55,Cash,6011417407634468,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003520,C01850,P0444,2025-10-28,3,752.28,2256.84,Cash,4633099994117,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003521,C05599,P0768,2025-02-26,1,3841.96,3841.96,Debit Card,4683766452175674,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003522,C02715,P0557,2024-09-22,1,3302.67,3302.67,Cash,4453362426566731,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003523,C09551,P0400,2026-05-22,1,3883.12,3883.12,UPI,5314404582472886,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003524,C03174,P0908,2026-07-18,2,1901.89,3803.78,UPI,4930848432492,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003525,C04840,P0048,2025-11-17,2,4649.04,9298.08,Cash,4938946824605748,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003526,C01533,P0901,2026-07-05,3,4482.73,13448.19,Credit Card,2639025384527067,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003527,C03559,P0162,2025-03-03,5,4791.93,23959.65,Cash,3541180901094623,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003528,C00914,P0246,2025-04-28,4,3554.69,14218.76,Cash,348470800900744,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003529,C00511,P0413,2024-08-12,1,4993.0,4993.0,Credit Card,6534838211307660,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003530,C04878,P0863,2026-02-17,1,1978.63,1978.63,Debit Card,374368879051505,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003531,C08231,P0033,2025-05-16,2,1135.64,2271.28,Cash,676264350486,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003532,C07324,P0812,2024-10-16,3,3226.39,9679.17,Cash,6011733213767957,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003533,C07605,P0352,2025-12-12,5,1224.17,6120.85,UPI,2720460584222146,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003534,C05384,P0766,2025-07-14,2,982.98,1965.96,Cash,3552692799894720,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003535,C02059,P0862,2025-08-01,4,3930.26,15721.04,Credit Card,345858834270105,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003536,C08570,P0285,2024-11-27,2,4080.51,8161.02,Debit Card,4318783991153,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003537,C03046,P0405,2024-11-01,4,1652.67,6610.68,Debit Card,502089346196,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003538,C02045,P0836,2025-05-05,2,2406.23,4812.46,Credit Card,4412530455222,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003539,C06486,P0495,2025-06-11,4,467.43,1869.72,Credit Card,3594624859033956,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003540,C05435,P0762,2026-02-04,4,67.19,268.76,Cash,5362631446645445,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003541,C00289,P0969,2025-12-15,4,2596.35,10385.4,Credit Card,4698722262620,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003542,C00455,P0991,2026-07-05,4,2309.76,9239.04,Credit Card,378784263856943,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003543,C07868,P0547,2025-01-11,1,2703.47,2703.47,Debit Card,3544351459308759,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003544,C03900,P0093,2025-08-17,3,1364.79,4094.37,Debit Card,676149346667,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003545,C08962,P0452,2025-03-07,5,1402.18,7010.9,Cash,4765749104825339211,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003546,C09495,P0104,2025-06-06,5,621.37,3106.85,Credit Card,213132915803294,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003547,C09494,P0373,2026-01-11,2,3963.88,7927.76,Cash,5286459748530187,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003548,C05563,P0732,2025-10-10,4,631.21,2524.84,Cash,180061881239994,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003549,C09026,P0829,2026-07-18,5,1000.06,5000.3,Credit Card,4842592195270299384,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003550,C05264,P0580,2025-04-11,1,259.66,259.66,Debit Card,4197772217673507,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003551,C01405,P0603,2025-07-11,1,829.65,829.65,Credit Card,4561515064242803,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003552,C03463,P0280,2025-05-24,4,502.07,2008.28,Credit Card,586707534960,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003553,C05161,P0486,2025-12-17,2,328.05,656.1,Debit Card,30058560952279,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003554,C09149,P0434,2026-02-28,5,3022.03,15110.15,UPI,180030177961355,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003555,C02157,P0198,2025-05-13,4,4788.56,19154.24,Debit Card,5168222595250744,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003556,C09973,P0544,2025-04-16,3,653.15,1959.45,Cash,3578566931061291,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003557,C00904,P0542,2026-02-03,1,4704.12,4704.12,Credit Card,5156588778020987,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003558,C09335,P0553,2026-01-21,3,4372.99,13118.97,Credit Card,2707290293026984,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003559,C06877,P0398,2025-09-11,2,4157.6,8315.2,Cash,3587889697925320,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003560,C02427,P0976,2024-09-03,2,2100.41,4200.82,Debit Card,639028886013,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003561,C01426,P0861,2025-02-03,4,1376.46,5505.84,UPI,5572404170921614,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003562,C08782,P0342,2026-05-14,2,916.59,1833.18,UPI,3597208250043736,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003563,C08262,P0353,2025-04-06,4,1514.57,6058.28,Debit Card,6011678176811278,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003564,C00530,P0216,2025-10-07,5,2195.94,10979.7,Debit Card,3567177276076531,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003565,C04485,P0757,2026-01-01,1,4354.62,4354.62,UPI,180012761962387,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003566,C05204,P0905,2024-11-03,2,1691.4,3382.8,Cash,4654365094747,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003567,C07344,P0085,2026-06-28,5,2410.1,12050.5,UPI,4703029536381222,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003568,C02388,P0968,2026-02-13,4,1498.54,5994.16,UPI,4201720926492,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003569,C09009,P0240,2026-03-15,2,1003.29,2006.58,Cash,4794033584974409,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003570,C00331,P0104,2025-02-25,5,621.37,3106.85,Debit Card,376405238135609,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003571,C01463,P0439,2026-02-13,2,2174.11,4348.22,Cash,4888625155363230,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003572,C03233,P0508,2026-01-18,2,3368.76,6737.52,Debit Card,6011317385555984,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003573,C00390,P0960,2024-11-26,2,4333.19,8666.38,UPI,5152644886871896,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003574,C08691,P0918,2024-12-13,1,4253.44,4253.44,UPI,36267721473414,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003575,C07032,P0622,2026-08-02,1,4783.94,4783.94,Debit Card,2624467515206558,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003576,C01687,P0885,2025-01-04,3,1605.21,4815.63,Cash,30021695740225,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003577,C02436,P0341,2024-11-09,3,3424.91,10274.73,Cash,213143274960112,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003578,C05924,P0443,2026-01-29,2,759.09,1518.18,Cash,213159030431321,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003579,C00615,P0158,2026-01-17,3,3496.95,10490.85,Cash,5448983797645385,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003580,C00948,P0485,2025-08-17,2,3175.36,6350.72,Credit Card,630441830068,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003581,C08144,P0672,2026-04-30,4,592.54,2370.16,Credit Card,6586165478828239,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003582,C06184,P0088,2024-12-30,1,4316.01,4316.01,Debit Card,630417995549,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003583,C05857,P0203,2026-02-27,5,1318.41,6592.05,Debit Card,2580456228634448,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003584,C06321,P0237,2024-09-12,4,4983.33,19933.32,Credit Card,3508117876840722,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003585,C02462,P0134,2026-03-12,1,586.59,586.59,Debit Card,345560741531203,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003586,C08809,P0504,2025-10-01,5,1585.65,7928.25,Credit Card,4748812612865680,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003587,C00168,P0343,2024-11-05,1,3431.52,3431.52,UPI,2720329700309212,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003588,C03758,P0799,2025-02-23,4,4579.88,18319.52,Cash,2269585442830206,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003589,C03326,P0335,2024-09-28,1,3746.49,3746.49,Cash,30495242528715,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003590,C02502,P0577,2024-10-31,5,1673.2,8366.0,UPI,213167363707746,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003591,C08461,P0414,2024-11-09,5,3446.18,17230.9,Cash,4661626680628,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003592,C06644,P0763,2025-05-20,1,2341.87,2341.87,Debit Card,4035217146949673,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003593,C09914,P0244,2025-08-21,2,4171.51,8343.02,Debit Card,6011508367101744,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003594,C00043,P0464,2025-02-18,1,142.77,142.77,UPI,372252568441536,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003595,C04355,P0784,2026-02-16,2,3784.36,7568.72,Debit Card,4699064750932102427,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003596,C06877,P0202,2026-03-13,1,4741.4,4741.4,Debit Card,3551755627325430,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003597,C01796,P0642,2026-05-25,4,1486.55,5946.2,Debit Card,4335726498894179816,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003598,C08291,P0028,2024-08-12,5,4388.02,21940.1,Debit Card,4147537122302392914,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003599,C08833,P0090,2024-12-31,1,2992.87,2992.87,Cash,30271671826585,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003600,C00447,P0654,2025-11-05,1,1860.6,1860.6,UPI,3583332998506253,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003601,C03754,P0029,2025-04-18,4,3294.42,13177.68,Credit Card,213199301381045,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003602,C00162,P0596,2024-08-26,1,2259.05,2259.05,Debit Card,3570010839624619,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003603,C00359,P0169,2025-01-27,4,1333.0,5332.0,Debit Card,30201809535378,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003604,C07392,P0069,2024-11-23,2,2042.98,4085.96,Cash,4124634289527848383,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003605,C09868,P0881,2024-11-11,4,4746.68,18986.72,UPI,2285791478201045,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003606,C05181,P0942,2025-07-18,5,875.98,4379.9,Debit Card,30566209116262,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003607,C00102,P0960,2026-06-13,1,4333.19,4333.19,Debit Card,30111607109625,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003608,C00221,P0001,2026-06-03,4,3720.67,14882.68,Debit Card,4592864131102118,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003609,C09166,P0097,2025-01-24,1,2711.29,2711.29,UPI,180044867012411,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003610,C02156,P0635,2025-02-16,4,1059.91,4239.64,Debit Card,3517987299615243,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003611,C01571,P0602,2026-02-04,1,2733.75,2733.75,UPI,30586470629983,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003612,C07958,P0472,2025-07-03,4,439.3,1757.2,Debit Card,4616843595306,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003613,C04249,P0132,2024-11-17,1,620.94,620.94,Credit Card,30457192402366,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
T0003614,C04765,P0742,2025-06-12,5,2706.47,13532.35,Credit Card,4980827971417891316,2026-08-09T05:27:04.070750+00:00,run_20260809_052657_cc1b16cd
